date,actual_price,forecast_price,error
2021-03-31,122.150002,29.106860614023166,93.04314138597684
2021-04-01,123.0,29.10791845927463,93.89208154072537
2021-04-02,123.0,29.142112375104652,93.85788762489534
2021-04-05,125.900002,29.172159158784808,96.72784284121519
2021-04-06,126.209999,29.182095083965702,97.02790391603429
2021-04-07,127.900002,29.2055457922324,98.6944562077676
2021-04-08,130.360001,29.209267996786604,101.1507330032134
2021-04-09,133.0,29.20650152024341,103.7934984797566
2021-04-12,131.240005,29.216198270905718,102.02380672909428
2021-04-13,134.429993,29.183721506595997,105.246271493404
2021-04-14,132.029999,29.18079263949272,102.84920636050728
2021-04-15,134.5,29.19650559587795,105.30349440412205
2021-04-16,134.160004,29.226938976286707,104.93306502371328
2021-04-19,134.839996,29.186390984663035,105.65360501533698
2021-04-20,133.110001,29.215724023620346,103.89427697637967
2021-04-21,133.5,29.197059380731698,104.3029406192683
2021-04-22,131.940002,29.21441486452449,102.72558713547551
2021-04-23,134.320007,29.227406020410157,105.09260097958985
2021-04-26,134.720001,29.28054446145076,105.43945653854924
2021-04-27,134.389999,29.286206542465475,105.10379245753451
2021-04-28,133.580002,29.29394657131021,104.28605542868979
2021-04-29,133.479996,29.264177613371672,104.21581838662833
2021-04-30,131.460007,29.234207286740133,102.22579971325986
2021-05-03,132.539993,29.235265131991596,103.30472786800841
2021-05-04,127.849998,29.26945904782162,98.58053895217839
2021-05-05,128.100006,29.299505831501776,98.80050016849823
2021-05-06,129.740005,29.30944175668267,100.43056324331732
2021-05-07,130.210007,29.332892464949367,100.87711453505062
2021-05-10,126.849998,29.33661466950357,97.51338333049642
2021-05-11,125.910004,29.333848192960378,96.57615580703963
2021-05-12,122.769997,29.343544943622685,93.42645205637731
2021-05-13,124.970001,29.311068179312965,95.65893282068703
2021-05-14,127.449997,29.308139312209686,98.1418576877903
2021-05-17,126.269997,29.32385226859492,96.94614473140508
2021-05-18,124.849998,29.354285649003675,95.49571235099633
2021-05-19,124.690002,29.313737657380003,95.37626434262
2021-05-20,127.309998,29.343070696337314,97.96692730366269
2021-05-21,125.43,29.324406053448666,96.10559394655134
2021-05-24,127.099998,29.341761537241457,97.75823646275855
2021-05-25,126.900002,29.354752693127125,97.54524930687288
2021-05-26,126.849998,29.407891134167727,97.44210686583227
2021-05-27,125.279999,29.413553215182443,95.86644578481756
2021-05-28,124.610001,29.42129324402718,95.18870775597281
2021-05-31,124.610001,29.39152428608864,95.21847671391136
2021-06-01,124.279999,29.3615539594571,94.9184450405429
2021-06-02,125.059998,29.362611804708564,95.69738619529143
2021-06-03,123.540001,29.396805720538588,94.14319527946142
2021-06-04,125.889999,29.426852504218743,96.46314649578126
2021-06-07,125.900002,29.436788429399638,96.46321357060036
2021-06-08,126.739998,29.460239137666335,97.27975886233367
2021-06-09,127.129997,29.46396134222054,97.66603565777946
2021-06-10,126.110001,29.461194865677346,96.64880613432265
2021-06-11,127.349998,29.470891616339653,97.87910638366034
2021-06-14,130.479996,29.438414852029933,101.04158114797006
2021-06-15,129.639999,29.435485984926654,100.20451301507333
